Gauss_enx_006.csv,0.01,0.01,0.670463907799
Gauss_enx_006.csv,0.01,0.02,0.676585706898
Gauss_enx_006.csv,0.01,0.03,0.699231851678
Gauss_enx_006.csv,0.01,0.04,0.691100981287
Gauss_enx_006.csv,0.01,0.05,0.695943358723
Gauss_enx_006.csv,0.01,0.06,0.715592009613
Gauss_enx_006.csv,0.01,0.07,0.703475760561
Gauss_enx_006.csv,0.01,0.08,0.720138923186
Gauss_enx_006.csv,0.01,0.09,0.745074882565
Gauss_enx_006.csv,0.01,0.1,0.737984941112
Gauss_enx_006.csv,0.02,0.01,0.711887154203
Gauss_enx_006.csv,0.02,0.02,0.69694902226
Gauss_enx_006.csv,0.02,0.03,0.704418039677
Gauss_enx_006.csv,0.02,0.04,0.704179758362
Gauss_enx_006.csv,0.02,0.05,0.713948284751
Gauss_enx_006.csv,0.02,0.06,0.740254330059
Gauss_enx_006.csv,0.02,0.07,0.718003369888
Gauss_enx_006.csv,0.02,0.08,0.737116098363
Gauss_enx_006.csv,0.02,0.09,0.763510056361
Gauss_enx_006.csv,0.02,0.1,0.765516421714
Gauss_enx_006.csv,0.03,0.01,0.72628808955
Gauss_enx_006.csv,0.03,0.02,0.753149267577
Gauss_enx_006.csv,0.03,0.03,0.729593441975
Gauss_enx_006.csv,0.03,0.04,0.74124709133
Gauss_enx_006.csv,0.03,0.05,0.757465859579
Gauss_enx_006.csv,0.03,0.06,0.779083003734
Gauss_enx_006.csv,0.03,0.07,0.77159263777
Gauss_enx_006.csv,0.03,0.08,0.768113211369
Gauss_enx_006.csv,0.03,0.09,0.785589269767
Gauss_enx_006.csv,0.03,0.1,0.77871382757
Gauss_enx_006.csv,0.04,0.01,0.73464368529
Gauss_enx_006.csv,0.04,0.02,0.749909534472
Gauss_enx_006.csv,0.04,0.03,0.74245523565
Gauss_enx_006.csv,0.04,0.04,0.738730391861
Gauss_enx_006.csv,0.04,0.05,0.772036828476
Gauss_enx_006.csv,0.04,0.06,0.780847621473
Gauss_enx_006.csv,0.04,0.07,0.793170724707
Gauss_enx_006.csv,0.04,0.08,0.792110657237
Gauss_enx_006.csv,0.04,0.09,0.801791700829
Gauss_enx_006.csv,0.04,0.1,0.798260206523
Gauss_enx_006.csv,0.05,0.01,0.752178881729
Gauss_enx_006.csv,0.05,0.02,0.765644663399
Gauss_enx_006.csv,0.05,0.03,0.768267264475
Gauss_enx_006.csv,0.05,0.04,0.771829635726
Gauss_enx_006.csv,0.05,0.05,0.790037098942
Gauss_enx_006.csv,0.05,0.06,0.818219953764
Gauss_enx_006.csv,0.05,0.07,0.8083012537
Gauss_enx_006.csv,0.05,0.08,0.803107744635
Gauss_enx_006.csv,0.05,0.09,0.791033653852
Gauss_enx_006.csv,0.05,0.1,0.802996404129
Gauss_enx_006.csv,0.06,0.01,0.776086729945
Gauss_enx_006.csv,0.06,0.02,0.741594187404
Gauss_enx_006.csv,0.06,0.03,0.772779136993
Gauss_enx_006.csv,0.06,0.04,0.779647132144
Gauss_enx_006.csv,0.06,0.05,0.807792285651
Gauss_enx_006.csv,0.06,0.06,0.806717600283
Gauss_enx_006.csv,0.06,0.07,0.80182345235
Gauss_enx_006.csv,0.06,0.08,0.811847652433
Gauss_enx_006.csv,0.06,0.09,0.815932555886
Gauss_enx_006.csv,0.06,0.1,0.822546776433
Gauss_enx_006.csv,0.07,0.01,0.784236364366
Gauss_enx_006.csv,0.07,0.02,0.744957041853
Gauss_enx_006.csv,0.07,0.03,0.780131438895
Gauss_enx_006.csv,0.07,0.04,0.781233349079
Gauss_enx_006.csv,0.07,0.05,0.803587870444
Gauss_enx_006.csv,0.07,0.06,0.815959625257
Gauss_enx_006.csv,0.07,0.07,0.808138182875
Gauss_enx_006.csv,0.07,0.08,0.817213899859
Gauss_enx_006.csv,0.07,0.09,0.816102531991
Gauss_enx_006.csv,0.07,0.1,0.826081627774
Gauss_enx_006.csv,0.08,0.01,0.792241580509
Gauss_enx_006.csv,0.08,0.02,0.77042716663
Gauss_enx_006.csv,0.08,0.03,0.780774414665
Gauss_enx_006.csv,0.08,0.04,0.775668127649
Gauss_enx_006.csv,0.08,0.05,0.796813899683
Gauss_enx_006.csv,0.08,0.06,0.810677275189
Gauss_enx_006.csv,0.08,0.07,0.805923939236
Gauss_enx_006.csv,0.08,0.08,0.805400810752
Gauss_enx_006.csv,0.08,0.09,0.813701871946
Gauss_enx_006.csv,0.08,0.1,0.818489330492
Gauss_enx_006.csv,0.09,0.01,0.795878115154
Gauss_enx_006.csv,0.09,0.02,0.780964528122
Gauss_enx_006.csv,0.09,0.03,0.793558922296
Gauss_enx_006.csv,0.09,0.04,0.790062143583
Gauss_enx_006.csv,0.09,0.05,0.806469126758
Gauss_enx_006.csv,0.09,0.06,0.820976729233
Gauss_enx_006.csv,0.09,0.07,0.820225331925
Gauss_enx_006.csv,0.09,0.08,0.830354617317
Gauss_enx_006.csv,0.09,0.09,0.835642300505
Gauss_enx_006.csv,0.09,0.1,0.836792155378
Gauss_enx_006.csv,0.1,0.01,0.7907209606
Gauss_enx_006.csv,0.1,0.02,0.78611491219
Gauss_enx_006.csv,0.1,0.03,0.815782586847
Gauss_enx_006.csv,0.1,0.04,0.815272591076
Gauss_enx_006.csv,0.1,0.05,0.821020577907
Gauss_enx_006.csv,0.1,0.06,0.824300174948
Gauss_enx_006.csv,0.1,0.07,0.805256113973
Gauss_enx_006.csv,0.1,0.08,0.812344514392
Gauss_enx_006.csv,0.1,0.09,0.824847490772
Gauss_enx_006.csv,0.1,0.1,0.819606537415
Gauss_enx_006.csv,0.11,0.01,0.7896890513
Gauss_enx_006.csv,0.11,0.02,0.789007808803
Gauss_enx_006.csv,0.11,0.03,0.794068273706
Gauss_enx_006.csv,0.11,0.04,0.807587833912
Gauss_enx_006.csv,0.11,0.05,0.826686864802
Gauss_enx_006.csv,0.11,0.06,0.839314209787
Gauss_enx_006.csv,0.11,0.07,0.829941428323
Gauss_enx_006.csv,0.11,0.08,0.830468643607
Gauss_enx_006.csv,0.11,0.09,0.84529207429
Gauss_enx_006.csv,0.11,0.1,0.843561199577
Gauss_enx_006.csv,0.12,0.01,0.807366561887
Gauss_enx_006.csv,0.12,0.02,0.79864755413
Gauss_enx_006.csv,0.12,0.03,0.799244097083
Gauss_enx_006.csv,0.12,0.04,0.81539600564
Gauss_enx_006.csv,0.12,0.05,0.814626816605
Gauss_enx_006.csv,0.12,0.06,0.827115246747
Gauss_enx_006.csv,0.12,0.07,0.822379707328
Gauss_enx_006.csv,0.12,0.08,0.83401704633
Gauss_enx_006.csv,0.12,0.09,0.850404784972
Gauss_enx_006.csv,0.12,0.1,0.848692489995
Gauss_enx_006.csv,0.13,0.01,0.821222743067
Gauss_enx_006.csv,0.13,0.02,0.820687217123
Gauss_enx_006.csv,0.13,0.03,0.823495356352
Gauss_enx_006.csv,0.13,0.04,0.810104438377
Gauss_enx_006.csv,0.13,0.05,0.829861673299
Gauss_enx_006.csv,0.13,0.06,0.850111260731
Gauss_enx_006.csv,0.13,0.07,0.840497283844
Gauss_enx_006.csv,0.13,0.08,0.850382758282
Gauss_enx_006.csv,0.13,0.09,0.866490528886
Gauss_enx_006.csv,0.13,0.1,0.868701282722
Gauss_enx_006.csv,0.14,0.01,0.816168759765
Gauss_enx_006.csv,0.14,0.02,0.796557219845
Gauss_enx_006.csv,0.14,0.03,0.825079263253
Gauss_enx_006.csv,0.14,0.04,0.832282999091
Gauss_enx_006.csv,0.14,0.05,0.847155646973
Gauss_enx_006.csv,0.14,0.06,0.854250154843
Gauss_enx_006.csv,0.14,0.07,0.847050251799
Gauss_enx_006.csv,0.14,0.08,0.849125871647
Gauss_enx_006.csv,0.14,0.09,0.856547103322
Gauss_enx_006.csv,0.14,0.1,0.863361256107
Gauss_enx_006.csv,0.15,0.01,0.808200841219
Gauss_enx_006.csv,0.15,0.02,0.804627062636
Gauss_enx_006.csv,0.15,0.03,0.826788649725
Gauss_enx_006.csv,0.15,0.04,0.824650344113
Gauss_enx_006.csv,0.15,0.05,0.839303756025
Gauss_enx_006.csv,0.15,0.06,0.854577578193
Gauss_enx_006.csv,0.15,0.07,0.849802874057
Gauss_enx_006.csv,0.15,0.08,0.842410464586
Gauss_enx_006.csv,0.15,0.09,0.861824867613
Gauss_enx_006.csv,0.15,0.1,0.85840121094
Gauss_enx_006.csv,0.16,0.01,0.820803737416
Gauss_enx_006.csv,0.16,0.02,0.803959009981
Gauss_enx_006.csv,0.16,0.03,0.842247193574
Gauss_enx_006.csv,0.16,0.04,0.824483213547
Gauss_enx_006.csv,0.16,0.05,0.836994008397
Gauss_enx_006.csv,0.16,0.06,0.852165460967
Gauss_enx_006.csv,0.16,0.07,0.85300100586
Gauss_enx_006.csv,0.16,0.08,0.837235527416
Gauss_enx_006.csv,0.16,0.09,0.850428494464
Gauss_enx_006.csv,0.16,0.1,0.848937675395
Gauss_enx_006.csv,0.17,0.01,0.81740342518
Gauss_enx_006.csv,0.17,0.02,0.819511861068
Gauss_enx_006.csv,0.17,0.03,0.814395511428
Gauss_enx_006.csv,0.17,0.04,0.834517424104
Gauss_enx_006.csv,0.17,0.05,0.852047567913
Gauss_enx_006.csv,0.17,0.06,0.871066447236
Gauss_enx_006.csv,0.17,0.07,0.863834643123
Gauss_enx_006.csv,0.17,0.08,0.864061273252
Gauss_enx_006.csv,0.17,0.09,0.87692786953
Gauss_enx_006.csv,0.17,0.1,0.877332051301
Gauss_enx_006.csv,0.18,0.01,0.829760028838
Gauss_enx_006.csv,0.18,0.02,0.844157123699
Gauss_enx_006.csv,0.18,0.03,0.83367008224
Gauss_enx_006.csv,0.18,0.04,0.837829842647
Gauss_enx_006.csv,0.18,0.05,0.841043571935
Gauss_enx_006.csv,0.18,0.06,0.857391474736
Gauss_enx_006.csv,0.18,0.07,0.855577262339
