Uniform_enx_005.csv,0.01,0.0009,0.0
Uniform_enx_005.csv,0.01,0.001,0.0
Uniform_enx_005.csv,0.01,0.002,0.265178170383
Uniform_enx_005.csv,0.01,0.003,0.481264076503
Uniform_enx_005.csv,0.01,0.004,0.560349305706
Uniform_enx_005.csv,0.01,0.005,0.632856288071
Uniform_enx_005.csv,0.01,0.006,0.685800580728
Uniform_enx_005.csv,0.01,0.007,0.734509103072
Uniform_enx_005.csv,0.01,0.008,0.773281347782
Uniform_enx_005.csv,0.01,0.009,0.802481463798
Uniform_enx_005.csv,0.02,0.0009,0.0
Uniform_enx_005.csv,0.02,0.001,0.00819152790058
Uniform_enx_005.csv,0.02,0.002,0.406817671075
Uniform_enx_005.csv,0.02,0.003,0.617204317932
Uniform_enx_005.csv,0.02,0.004,0.705664235331
Uniform_enx_005.csv,0.02,0.005,0.7489766713
Uniform_enx_005.csv,0.02,0.006,0.80834414424
Uniform_enx_005.csv,0.02,0.007,0.825361514513
Uniform_enx_005.csv,0.02,0.008,0.840141029871
Uniform_enx_005.csv,0.02,0.009,0.857862057261
Uniform_enx_005.csv,0.03,0.0009,0.0333671671752
Uniform_enx_005.csv,0.03,0.001,0.0924379490872
Uniform_enx_005.csv,0.03,0.002,0.483913704534
Uniform_enx_005.csv,0.03,0.003,0.654769266399
Uniform_enx_005.csv,0.03,0.004,0.742794225141
Uniform_enx_005.csv,0.03,0.005,0.808311111888
Uniform_enx_005.csv,0.03,0.006,0.831656615779
Uniform_enx_005.csv,0.03,0.007,0.865320853666
Uniform_enx_005.csv,0.03,0.008,0.872301144351
Uniform_enx_005.csv,0.03,0.009,0.885721534623
Uniform_enx_005.csv,0.04,0.0009,0.140120925014
Uniform_enx_005.csv,0.04,0.001,0.22411456005
Uniform_enx_005.csv,0.04,0.002,0.570346518278
Uniform_enx_005.csv,0.04,0.003,0.717949786348
Uniform_enx_005.csv,0.04,0.004,0.774531772246
Uniform_enx_005.csv,0.04,0.005,0.817273857043
Uniform_enx_005.csv,0.04,0.006,0.853906340289
Uniform_enx_005.csv,0.04,0.007,0.875645443801
Uniform_enx_005.csv,0.04,0.008,0.893479838038
Uniform_enx_005.csv,0.04,0.009,0.899500754436
Uniform_enx_005.csv,0.05,0.0009,0.274133319232
Uniform_enx_005.csv,0.05,0.001,0.34333022893
Uniform_enx_005.csv,0.05,0.002,0.626520775647
Uniform_enx_005.csv,0.05,0.003,0.746738433324
Uniform_enx_005.csv,0.05,0.004,0.803849879913
Uniform_enx_005.csv,0.05,0.005,0.854364808718
Uniform_enx_005.csv,0.05,0.006,0.874066988756
Uniform_enx_005.csv,0.05,0.007,0.888590013005
Uniform_enx_005.csv,0.05,0.008,0.909579929514
Uniform_enx_005.csv,0.05,0.009,0.920295129993
Uniform_enx_005.csv,0.06,0.0009,0.306973727541
Uniform_enx_005.csv,0.06,0.001,0.343200023109
Uniform_enx_005.csv,0.06,0.002,0.634293156197
Uniform_enx_005.csv,0.06,0.003,0.764473970617
Uniform_enx_005.csv,0.06,0.004,0.83141953136
Uniform_enx_005.csv,0.06,0.005,0.861275247699
Uniform_enx_005.csv,0.06,0.006,0.882082746145
Uniform_enx_005.csv,0.06,0.007,0.903972770453
Uniform_enx_005.csv,0.06,0.008,0.913171631279
Uniform_enx_005.csv,0.06,0.009,0.925528722709
Uniform_enx_005.csv,0.07,0.0009,0.359138401938
Uniform_enx_005.csv,0.07,0.001,0.368976260844
Uniform_enx_005.csv,0.07,0.002,0.705585302024
Uniform_enx_005.csv,0.07,0.003,0.79403047876
Uniform_enx_005.csv,0.07,0.004,0.826488200348
Uniform_enx_005.csv,0.07,0.005,0.859586591623
Uniform_enx_005.csv,0.07,0.006,0.896009391896
Uniform_enx_005.csv,0.07,0.007,0.911129111181
Uniform_enx_005.csv,0.07,0.008,0.922413484762
Uniform_enx_005.csv,0.07,0.009,0.929957522451
Uniform_enx_005.csv,0.08,0.0009,0.417816387913
Uniform_enx_005.csv,0.08,0.001,0.43372534318
Uniform_enx_005.csv,0.08,0.002,0.714869290499
Uniform_enx_005.csv,0.08,0.003,0.80565732927
Uniform_enx_005.csv,0.08,0.004,0.858264263875
Uniform_enx_005.csv,0.08,0.005,0.886397769978
Uniform_enx_005.csv,0.08,0.006,0.904566123969
Uniform_enx_005.csv,0.08,0.007,0.914902332836
Uniform_enx_005.csv,0.08,0.008,0.922969239624
Uniform_enx_005.csv,0.08,0.009,0.931787797286
Uniform_enx_005.csv,0.09,0.0009,0.396872351851
Uniform_enx_005.csv,0.09,0.001,0.454772852103
Uniform_enx_005.csv,0.09,0.002,0.722000927694
Uniform_enx_005.csv,0.09,0.003,0.817657074522
Uniform_enx_005.csv,0.09,0.004,0.869223748256
Uniform_enx_005.csv,0.09,0.005,0.893274248715
Uniform_enx_005.csv,0.09,0.006,0.914062251136
Uniform_enx_005.csv,0.09,0.007,0.919809582146
Uniform_enx_005.csv,0.09,0.008,0.935545508787
Uniform_enx_005.csv,0.09,0.009,0.938639155194
Uniform_enx_005.csv,0.1,0.0009,0.434943301548
Uniform_enx_005.csv,0.1,0.001,0.460672782103
Uniform_enx_005.csv,0.1,0.002,0.709996070606
Uniform_enx_005.csv,0.1,0.003,0.820930227545
Uniform_enx_005.csv,0.1,0.004,0.864202869798
Uniform_enx_005.csv,0.1,0.005,0.880742736219
Uniform_enx_005.csv,0.1,0.006,0.905690446311
Uniform_enx_005.csv,0.1,0.007,0.921045966625
Uniform_enx_005.csv,0.1,0.008,0.929700864122
Uniform_enx_005.csv,0.1,0.009,0.940347608073
Uniform_enx_005.csv,0.11,0.0009,0.423224523223
Uniform_enx_005.csv,0.11,0.001,0.480580043321
Uniform_enx_005.csv,0.11,0.002,0.731506398665
Uniform_enx_005.csv,0.11,0.003,0.814565483928
Uniform_enx_005.csv,0.11,0.004,0.866393492478
Uniform_enx_005.csv,0.11,0.005,0.888561151115
Uniform_enx_005.csv,0.11,0.006,0.906702982381
Uniform_enx_005.csv,0.11,0.007,0.923067682832
Uniform_enx_005.csv,0.11,0.008,0.933881584022
Uniform_enx_005.csv,0.11,0.009,0.940997848982
Uniform_enx_005.csv,0.12,0.0009,0.486929890453
Uniform_enx_005.csv,0.12,0.001,0.532203342026
Uniform_enx_005.csv,0.12,0.002,0.761289182942
Uniform_enx_005.csv,0.12,0.003,0.842389249112
Uniform_enx_005.csv,0.12,0.004,0.881843426088
Uniform_enx_005.csv,0.12,0.005,0.903829390287
Uniform_enx_005.csv,0.12,0.006,0.920200986488
Uniform_enx_005.csv,0.12,0.007,0.931275079549
Uniform_enx_005.csv,0.12,0.008,0.938840078098
Uniform_enx_005.csv,0.12,0.009,0.948369589959
Uniform_enx_005.csv,0.13,0.0009,0.529217414843
Uniform_enx_005.csv,0.13,0.001,0.559010424528
Uniform_enx_005.csv,0.13,0.002,0.761641594973
Uniform_enx_005.csv,0.13,0.003,0.837167286297
Uniform_enx_005.csv,0.13,0.004,0.873896430836
Uniform_enx_005.csv,0.13,0.005,0.899677470797
Uniform_enx_005.csv,0.13,0.006,0.913684310106
Uniform_enx_005.csv,0.13,0.007,0.927394953008
Uniform_enx_005.csv,0.13,0.008,0.936732487979
Uniform_enx_005.csv,0.13,0.009,0.946859772584
Uniform_enx_005.csv,0.14,0.0009,0.471894082747
Uniform_enx_005.csv,0.14,0.001,0.545419561566
Uniform_enx_005.csv,0.14,0.002,0.759884638135
Uniform_enx_005.csv,0.14,0.003,0.848088926636
Uniform_enx_005.csv,0.14,0.004,0.88176727527
Uniform_enx_005.csv,0.14,0.005,0.907283229107
Uniform_enx_005.csv,0.14,0.006,0.919947091298
Uniform_enx_005.csv,0.14,0.007,0.935246278972
Uniform_enx_005.csv,0.14,0.008,0.943788799537
Uniform_enx_005.csv,0.14,0.009,0.950880956393
Uniform_enx_005.csv,0.15,0.0009,0.553808849665
Uniform_enx_005.csv,0.15,0.001,0.616945328932
Uniform_enx_005.csv,0.15,0.002,0.780505699824
Uniform_enx_005.csv,0.15,0.003,0.859254366465
Uniform_enx_005.csv,0.15,0.004,0.887745754719
Uniform_enx_005.csv,0.15,0.005,0.914869535114
Uniform_enx_005.csv,0.15,0.006,0.929701218194
Uniform_enx_005.csv,0.15,0.007,0.93817419002
Uniform_enx_005.csv,0.15,0.008,0.947959296922
Uniform_enx_005.csv,0.15,0.009,0.951424048608
Uniform_enx_005.csv,0.16,0.0009,0.525513236788
Uniform_enx_005.csv,0.16,0.001,0.583675845564
Uniform_enx_005.csv,0.16,0.002,0.783356415628
Uniform_enx_005.csv,0.16,0.003,0.859780992593
Uniform_enx_005.csv,0.16,0.004,0.899093749782
Uniform_enx_005.csv,0.16,0.005,0.920751847912
Uniform_enx_005.csv,0.16,0.006,0.936908915965
Uniform_enx_005.csv,0.16,0.007,0.941367850202
Uniform_enx_005.csv,0.16,0.008,0.94913617714
Uniform_enx_005.csv,0.16,0.009,0.954125773918
Uniform_enx_005.csv,0.17,0.0009,0.562642077032
Uniform_enx_005.csv,0.17,0.001,0.592207718109
Uniform_enx_005.csv,0.17,0.002,0.820837992403
Uniform_enx_005.csv,0.17,0.003,0.875363806406
Uniform_enx_005.csv,0.17,0.004,0.900646203266
Uniform_enx_005.csv,0.17,0.005,0.912777213985
Uniform_enx_005.csv,0.17,0.006,0.930761656699
Uniform_enx_005.csv,0.17,0.007,0.944407018165
Uniform_enx_005.csv,0.17,0.008,0.949765802017
Uniform_enx_005.csv,0.17,0.009,0.954021325542
Uniform_enx_005.csv,0.18,0.0009,0.545978753102
Uniform_enx_005.csv,0.18,0.001,0.594924084144
Uniform_enx_005.csv,0.18,0.002,0.794094782566
Uniform_enx_005.csv,0.18,0.003,0.860065835323
Uniform_enx_005.csv,0.18,0.004,0.898209399129
Uniform_enx_005.csv,0.18,0.005,0.925288576887
Uniform_enx_005.csv,0.18,0.006,0.935654156074
Uniform_enx_005.csv,0.18,0.007,0.947082362836
Uniform_enx_005.csv,0.18,0.008,0.950809580632
Uniform_enx_005.csv,0.18,0.009,0.956174230559
Uniform_enx_005.csv,0.19,0.0009,0.608430522698
Uniform_enx_005.csv,0.19,0.001,0.638870022538
Uniform_enx_005.csv,0.19,0.002,0.822503660121
Uniform_enx_005.csv,0.19,0.003,0.874653905745
Uniform_enx_005.csv,0.19,0.004,0.901425026552
Uniform_enx_005.csv,0.19,0.005,0.920180696099
Uniform_enx_005.csv,0.19,0.006,0.935783453198
Uniform_enx_005.csv,0.19,0.007,0.94618310356
Uniform_enx_005.csv,0.19,0.008,0.954061094726
Uniform_enx_005.csv,0.19,0.009,0.960189850051
Uniform_enx_005.csv,0.2,0.0009,0.59093269527
Uniform_enx_005.csv,0.2,0.001,0.629072648584
Uniform_enx_005.csv,0.2,0.002,0.802737809006
Uniform_enx_005.csv,0.2,0.003,0.879162176098
Uniform_enx_005.csv,0.2,0.004,0.908319911452
Uniform_enx_005.csv,0.2,0.005,0.932438401068
Uniform_enx_005.csv,0.2,0.006,0.943854136376
Uniform_enx_005.csv,0.2,0.007,0.951750380803
Uniform_enx_005.csv,0.2,0.008,0.954456321122
Uniform_enx_005.csv,0.2,0.009,0.958267699885
